hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
1576,2324|19122|24018,19123,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11415,1,http://www.reactome.org/biopax/96/48887#Catalysis5504
1577,1697|16047,18324|18325,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10577,1,http://www.reactome.org/biopax/96/48887#Catalysis4932
1578,859|24811,23634,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9098,1,http://www.reactome.org/biopax/96/48887#Control1714
1579,2307|2310|25575,2309,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11389,1,http://www.reactome.org/biopax/96/48887#Catalysis5481
1580,21381|24772|26152,24855|26153,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1642,1,http://www.reactome.org/biopax/96/48887#Catalysis683
1581,23546|25353|26160|26176,25354|26175|26194|26198,4,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9821,1,http://www.reactome.org/biopax/96/48887#Control1842
1582,10555|15876,10556,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5890,1,http://www.reactome.org/biopax/96/48887#Control1178
1583,1269|23267|23627|26194|26198,23546|24171|25384,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9865,1,http://www.reactome.org/biopax/96/48887#Catalysis4415
1586,967|14796,968,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9368,1,http://www.reactome.org/biopax/96/48887#Catalysis3978
1587,7768|23364,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2814,1,http://www.reactome.org/biopax/96/48887#Catalysis1317
1588,9039|14834|15345,3480,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12875,1,http://www.reactome.org/biopax/96/48887#Catalysis5971
1589,18084|23832|25750,23169|25752,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10221,1,http://www.reactome.org/biopax/96/48887#Catalysis4732
1590,21976|21981,21978|21980,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2454,1,http://www.reactome.org/biopax/96/48887#Catalysis1152
1592,14134|14829,14133,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3590,1,http://www.reactome.org/biopax/96/48887#Control666
1593,3113|24772,3114|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12449,1,http://www.reactome.org/biopax/96/48887#Catalysis5799
1594,7786|7787|23165,7788|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2832,1,http://www.reactome.org/biopax/96/48887#Catalysis1331
1595,15250|23787|23832,23792,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5096,1,http://www.reactome.org/biopax/96/48887#Catalysis2025
1596,367|14834,368,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7930,1,http://www.reactome.org/biopax/96/48887#Catalysis2809
1597,3879|19903|26008,3878,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13271,1,http://www.reactome.org/biopax/96/48887#Control2460
1598,13235|23832|24287,24458|24521,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8691,1,http://www.reactome.org/biopax/96/48887#Catalysis3440
1599,16849|16856|24772,16855|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7338,1,http://www.reactome.org/biopax/96/48887#Catalysis2706
1600,13420|18448|25120|25843,13421|25134|25150,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10713,1,http://www.reactome.org/biopax/96/48887#Catalysis5019
1601,20971|26075,20973,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15721,1,http://www.reactome.org/biopax/96/48887#Control3140
1602,15147|19409|24772,16416|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11838,1,http://www.reactome.org/biopax/96/48887#Catalysis5620
1603,9945|9948,9950|14295,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5318,1,http://www.reactome.org/biopax/96/48887#Catalysis2098
1606,8004|8278|23789,8003|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3297,1,http://www.reactome.org/biopax/96/48887#Catalysis1417
1607,8422|12834,22783,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3487,1,http://www.reactome.org/biopax/96/48887#Control598
1608,9358|23832,9359|9361|23855,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction244,1,http://www.reactome.org/biopax/96/48887#Catalysis56
1609,18610|23556|23666,23554|23667,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10950,1,http://www.reactome.org/biopax/96/48887#Catalysis5158
1610,8948|24772,8949|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4080,1,http://www.reactome.org/biopax/96/48887#Catalysis1511
1612,2798|12325,15806,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11967,1,http://www.reactome.org/biopax/96/48887#Control2159
1613,21768|26181,26090,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2194,1,http://www.reactome.org/biopax/96/48887#Catalysis1064
1614,23383|24533,26198,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9472,1,http://www.reactome.org/biopax/96/48887#Control1800
1615,17691|23968|24709|25451,24710|25483,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8987,1,http://www.reactome.org/biopax/96/48887#Catalysis3668
1616,21847|23423|23832,26235|26239,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2318,1,http://www.reactome.org/biopax/96/48887#Catalysis1125
1618,855|1447|15027,1446|9518|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10292,1,http://www.reactome.org/biopax/96/48887#Catalysis4795
1619,643|23832|24886,24927,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9222,1,http://www.reactome.org/biopax/96/48887#Catalysis3860
1621,639|16439|16470,16458|18795,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11098,1,http://www.reactome.org/biopax/96/48887#Catalysis5293
1622,1880|18488,1882|14099,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10802,1,http://www.reactome.org/biopax/96/48887#Catalysis5054
1623,17645|23832|26143,23439|23968|26144,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8876,1,http://www.reactome.org/biopax/96/48887#Catalysis3604
1624,10605|23793,10606|23794,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5951,1,http://www.reactome.org/biopax/96/48887#Catalysis2266
1626,6615|10806|10808,10817,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6172,-1,http://www.reactome.org/biopax/96/48887#Control1269
1627,17328|17331|23330,15046|23329|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8180,1,http://www.reactome.org/biopax/96/48887#Catalysis3012
1628,4008|24772,4009|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13396,1,http://www.reactome.org/biopax/96/48887#Catalysis6070
1629,1850,1820|1847|1849|13443|23016,1,5,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10782,1,http://www.reactome.org/biopax/96/48887#Catalysis5044
1630,13354|18140|23698,18152|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10385,-1,http://www.reactome.org/biopax/96/48887#Control1888
1631,8520|13383|24701|24772,14304|23975|26146,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10687,1,http://www.reactome.org/biopax/96/48887#Catalysis4993
1632,18595|23182|23832|25880,23855|25882,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10920,1,http://www.reactome.org/biopax/96/48887#Catalysis5133
1633,10545|10553|15875,10554,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5889,1,http://www.reactome.org/biopax/96/48887#Control1177
1634,11247|17764|23533,17763|23534,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9332,1,http://www.reactome.org/biopax/96/48887#Catalysis3951
1637,6252|21343|24772,8225|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3249,1,http://www.reactome.org/biopax/96/48887#Catalysis1405
1638,6955|6957|23165,6958|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1807,1,http://www.reactome.org/biopax/96/48887#Catalysis764
1639,828|12245,17686,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8968,1,http://www.reactome.org/biopax/96/48887#Control1693
1640,5077|8301,5071|5076|17962,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14677,1,http://www.reactome.org/biopax/96/48887#Catalysis6476
1641,6612|10995|24772,10997|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6339,1,http://www.reactome.org/biopax/96/48887#Catalysis2397
1642,3070|6759|23789,6760|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12396,1,http://www.reactome.org/biopax/96/48887#Catalysis5779
1643,3101|19062,14834,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11370,1,http://www.reactome.org/biopax/96/48887#Catalysis5471
1644,11846|16082,16767,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7191,1,http://www.reactome.org/biopax/96/48887#Catalysis2637
1645,10300|21981,10301,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5685,1,http://www.reactome.org/biopax/96/48887#Catalysis2205
1646,4568|18570|23533,18239|23534,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction779,1,http://www.reactome.org/biopax/96/48887#Catalysis289
1647,2934|21145|24772,19551|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12248,1,http://www.reactome.org/biopax/96/48887#Control2292
1648,11930|15371,11928,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7289,-1,http://www.reactome.org/biopax/96/48887#Control1428
1649,1640|1642|24772,7580|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10504,1,http://www.reactome.org/biopax/96/48887#Catalysis4912
1650,13295|25342,25341,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9810,1,http://www.reactome.org/biopax/96/48887#Catalysis4361
1651,8875|24772,8876|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4012,1,http://www.reactome.org/biopax/96/48887#Catalysis1489
1652,6457|6981,6990,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1835,1,http://www.reactome.org/biopax/96/48887#Catalysis781
1653,3326|22078,9116|19672|19673,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12711,1,http://www.reactome.org/biopax/96/48887#Catalysis5904
1654,21179|26114,7501,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9296,1,http://www.reactome.org/biopax/96/48887#Catalysis3922
1655,1929|18542|24548,18543|25435,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10863,1,http://www.reactome.org/biopax/96/48887#Catalysis5079
1656,11213|24772,11214|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6516,1,http://www.reactome.org/biopax/96/48887#Catalysis2447
1657,1882,1883|8141|10573,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10803,1,http://www.reactome.org/biopax/96/48887#Catalysis5055
1658,5355|6223,5356|5357|20754,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14950,1,http://www.reactome.org/biopax/96/48887#Control2845
1659,1525|13041,16957,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11881,-1,http://www.reactome.org/biopax/96/48887#Control2118
1660,7177|26110,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2205,1,http://www.reactome.org/biopax/96/48887#Catalysis1075
1661,513|24025,24026,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8096,1,http://www.reactome.org/biopax/96/48887#Catalysis2939
1662,11824|11826|23832|24772,16670|23855|23952|24855,4,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7118,1,http://www.reactome.org/biopax/96/48887#Catalysis2621
1663,1191|23702|26160|26198|26243,23700|23701|25120,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9842,1,http://www.reactome.org/biopax/96/48887#Catalysis4392
1665,8409|12814,22762,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3453,1,http://www.reactome.org/biopax/96/48887#Control564
1666,12647|23254,23132,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15711,1,http://www.reactome.org/biopax/96/48887#Control3135
1667,1088|23383,26198,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9471,1,http://www.reactome.org/biopax/96/48887#Catalysis4049
1668,12989|20958|22430,5915,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15679,1,http://www.reactome.org/biopax/96/48887#Control3111
1669,4225|12834,22783,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13666,1,http://www.reactome.org/biopax/96/48887#Control2532
1671,8650|12199,22575,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7646,-1,http://www.reactome.org/biopax/96/48887#Control1532
1672,1613|14934|18257,1617,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10493,-1,http://www.reactome.org/biopax/96/48887#Control1905
1673,11838|24772,11839|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7174,1,http://www.reactome.org/biopax/96/48887#Catalysis2629
1674,1673|14723|18304,1674,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10548,-1,http://www.reactome.org/biopax/96/48887#Control1918
1677,1455|25451,1456|23968|25483,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10303,1,http://www.reactome.org/biopax/96/48887#Catalysis4806
1679,476|23996,23995,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8063,1,http://www.reactome.org/biopax/96/48887#Catalysis2906
1680,6965|20392|23832,6418|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14353,1,http://www.reactome.org/biopax/96/48887#Catalysis6360
1681,2044|16174,2063,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction617,1,http://www.reactome.org/biopax/96/48887#Catalysis222
1682,3155|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12520,1,http://www.reactome.org/biopax/96/48887#Catalysis5830
1683,17626|23326|23432,23433|23893|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8843,1,http://www.reactome.org/biopax/96/48887#Catalysis3575
1684,5112|12235,17407,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8333,1,http://www.reactome.org/biopax/96/48887#Control1646
1685,5327|23061,23063,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14876,1,http://www.reactome.org/biopax/96/48887#Catalysis6549
1686,14140|22413,14142,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3597,1,http://www.reactome.org/biopax/96/48887#Control680
1687,7298|12734,21389,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2924,1,http://www.reactome.org/biopax/96/48887#Control373
1688,10597|14381|23819,10598|23862,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5943,-1,http://www.reactome.org/biopax/96/48887#Control1234
1689,785|24636|26199,24038|24632,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8861,1,http://www.reactome.org/biopax/96/48887#Catalysis3589
1690,10577|19138,19140,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11436,1,http://www.reactome.org/biopax/96/48887#Catalysis5516
1691,10496|18967,10498,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5844,1,http://www.reactome.org/biopax/96/48887#Control1161
1692,10264|15682|23789|23968,10265|23975,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5617,1,http://www.reactome.org/biopax/96/48887#Catalysis2180
1693,1445|9518|25450,855|1013|25195,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10293,1,http://www.reactome.org/biopax/96/48887#Control1879
1694,1098|23271|25072,23855|23968|25074,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9502,1,http://www.reactome.org/biopax/96/48887#Catalysis4073
1695,466|11796|13630|16312|16511|16695|16702|16708|18474|20484,6386,10,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1142,1,http://www.reactome.org/biopax/96/48887#Control131
1696,12378|19466,19479,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12155,1,http://www.reactome.org/biopax/96/48887#Control2246
1697,8618|12935,7091,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3772,-1,http://www.reactome.org/biopax/96/48887#Control819
1698,11966|23832,11968|23855|23968,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7331,1,http://www.reactome.org/biopax/96/48887#Catalysis2704
1699,21708|23333|23334,23335|26107,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2101,1,http://www.reactome.org/biopax/96/48887#Catalysis996
1700,2240|2266|16940,666|2283|2290,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction625,1,http://www.reactome.org/biopax/96/48887#Catalysis225
1701,7408|13991|23464,13998,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2443,1,http://www.reactome.org/biopax/96/48887#Catalysis1150
1702,10562|23003,15887,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5895,-1,http://www.reactome.org/biopax/96/48887#Control1193
1703,6537|21190,6640|21253,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1484,1,http://www.reactome.org/biopax/96/48887#Catalysis646
1704,11856,11866|13287|16154,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction440,1,http://www.reactome.org/biopax/96/48887#Catalysis139
1705,1266|25061|25376,24711|25377,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9858,1,http://www.reactome.org/biopax/96/48887#Catalysis4408
1707,9521|23968|25451|26337,23658|25483,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4805,1,http://www.reactome.org/biopax/96/48887#Catalysis1833
1708,17922|23968|24772|25241,23975|25246,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9652,1,http://www.reactome.org/biopax/96/48887#Catalysis4215
1709,6473|26110,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1323,1,http://www.reactome.org/biopax/96/48887#Catalysis586
1710,13529|14689|21166,3464,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12850,-1,http://www.reactome.org/biopax/96/48887#Control2394
1711,7002|26161,26163,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1848,1,http://www.reactome.org/biopax/96/48887#Catalysis790
1712,4400|20238,4439,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13917,1,http://www.reactome.org/biopax/96/48887#Control2577
1713,6252|20143|24772,20146|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13715,1,http://www.reactome.org/biopax/96/48887#Catalysis6161
1715,19322|21106|24772,19323|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11678,1,http://www.reactome.org/biopax/96/48887#Catalysis5589
1716,1727|24772,1728|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10638,1,http://www.reactome.org/biopax/96/48887#Catalysis4973
1717,996|23365|23383|23627,24171|26196|26198,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9404,1,http://www.reactome.org/biopax/96/48887#Catalysis4008
1718,9192|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12637,1,http://www.reactome.org/biopax/96/48887#Catalysis5867
1719,16694|18644|23165,20944|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15614,1,http://www.reactome.org/biopax/96/48887#Catalysis6730
1720,13334|18081|25009,25062|25736,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10213,1,http://www.reactome.org/biopax/96/48887#Catalysis4724
1721,1|12719,20799,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction21,1,http://www.reactome.org/biopax/96/48887#Control11
1722,5575|13018,21199,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15241,-1,http://www.reactome.org/biopax/96/48887#Control2920
1723,6966|6968|24772,6967|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1815,1,http://www.reactome.org/biopax/96/48887#Catalysis770
1724,13331|23639|25078|25669,24259|24904|24923|25670,4,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10164,1,http://www.reactome.org/biopax/96/48887#Catalysis4679
1725,3647|24772,3648|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13050,1,http://www.reactome.org/biopax/96/48887#Catalysis6027
1726,17368|23165|24102,23709|24103,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8252,1,http://www.reactome.org/biopax/96/48887#Catalysis3077
1727,9409|15085|23832,10219|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction297,1,http://www.reactome.org/biopax/96/48887#Control52
1728,9342|24772,9343|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4394,1,http://www.reactome.org/biopax/96/48887#Catalysis1626
1729,341|343|24772,342|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7906,-1,http://www.reactome.org/biopax/96/48887#Control1559
1730,6759|8958|23789,6760|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4091,1,http://www.reactome.org/biopax/96/48887#Catalysis1517
1731,17360|23318|24063,23317|24085,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8225,1,http://www.reactome.org/biopax/96/48887#Catalysis3051
1732,7200|7201,7199|21799|21800,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2243,1,http://www.reactome.org/biopax/96/48887#Catalysis1102
1733,18007|23700|25120|26175,23707|26160|26243,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10012,1,http://www.reactome.org/biopax/96/48887#Catalysis4555
1734,7949|7970|23542,7957|7971,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3036,1,http://www.reactome.org/biopax/96/48887#Control487
1735,5317|20675,5318,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14870,1,http://www.reactome.org/biopax/96/48887#Control2803
1736,1001|25032|26197,25017|25033,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9410,1,http://www.reactome.org/biopax/96/48887#Catalysis4014
1738,1963|23968|25451|25906,23334|25483,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10939,1,http://www.reactome.org/biopax/96/48887#Catalysis5147
1739,2467,2482,1,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11624,1,http://www.reactome.org/biopax/96/48887#Catalysis5569
1741,12735|23500,22367,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2926,1,http://www.reactome.org/biopax/96/48887#Control374
1742,10718|16062|24772,10719|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6046,1,http://www.reactome.org/biopax/96/48887#Catalysis2283
1743,17537|24018|26273,24511|24512,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8676,1,http://www.reactome.org/biopax/96/48887#Catalysis3425
1745,1240|21073|24772,1241|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9793,1,http://www.reactome.org/biopax/96/48887#Catalysis4349
1746,727|24772|26080,24855|26123,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8749,1,http://www.reactome.org/biopax/96/48887#Catalysis3491
1747,14816|22725|23165,22726|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3400,1,http://www.reactome.org/biopax/96/48887#Catalysis1441
1748,6751|6752|24772,6753|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1595,1,http://www.reactome.org/biopax/96/48887#Catalysis680
1749,7833|13031,16947,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7516,-1,http://www.reactome.org/biopax/96/48887#Control1482
1750,17464|23968|24135|25451|25462,23832|24266|25483,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8452,1,http://www.reactome.org/biopax/96/48887#Catalysis3218
1751,6670|26139,26138,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1503,1,http://www.reactome.org/biopax/96/48887#Catalysis655
1752,6223|26156,24095,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8243,1,http://www.reactome.org/biopax/96/48887#Catalysis3068
1753,4676|23832,20316|22720|23855,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14206,1,http://www.reactome.org/biopax/96/48887#Catalysis6303
1754,670|13222|24390|24391,24388|24392,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8545,1,http://www.reactome.org/biopax/96/48887#Catalysis3303
1755,6716|6717,6709|21286,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1565,1,http://www.reactome.org/biopax/96/48887#Catalysis675
1756,12713|22414,22348,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3605,1,http://www.reactome.org/biopax/96/48887#Control693
1758,6611|21181|24772,21182|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1452,1,http://www.reactome.org/biopax/96/48887#Catalysis631
1759,16955|24880|25462,24883,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9187,1,http://www.reactome.org/biopax/96/48887#Catalysis3829
1760,14834|16258|16869,19437,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11960,1,http://www.reactome.org/biopax/96/48887#Catalysis5646
1761,5658|12571,21173,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15333,1,http://www.reactome.org/biopax/96/48887#Control2960
1763,7769|24389,24437,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2815,1,http://www.reactome.org/biopax/96/48887#Catalysis1318
1764,19456|23464|23651,24018|25994,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12086,1,http://www.reactome.org/biopax/96/48887#Catalysis5675
1765,11076|14969|23789,11078|14969|23814|23855,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6419,1,http://www.reactome.org/biopax/96/48887#Catalysis2427
1767,164|24772,165|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7738,1,http://www.reactome.org/biopax/96/48887#Catalysis2766
1768,21682|24180,24429,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2064,1,http://www.reactome.org/biopax/96/48887#Catalysis963
1769,1190|3643|23165,3655|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction730,1,http://www.reactome.org/biopax/96/48887#Catalysis281
1770,4920|4926|4947,4957,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction836,1,http://www.reactome.org/biopax/96/48887#Control104
1771,6190|12236,19333,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15972,1,http://www.reactome.org/biopax/96/48887#Control3201
1772,442|23337,444|23323|23968,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8002,1,http://www.reactome.org/biopax/96/48887#Catalysis2850
1773,7011|26161,26163,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1856,1,http://www.reactome.org/biopax/96/48887#Catalysis796
1774,6759|9328|23789,6760|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4368,1,http://www.reactome.org/biopax/96/48887#Catalysis1620
1775,1728|9473,7176,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10639,1,http://www.reactome.org/biopax/96/48887#Control1938
