old_node_id,new_node_id
1892,955
1893,956
1895,957
1896,958
1897,959
1898,960
1899,961
1900,962
1901,963
1902,964
1903,965
1904,966
1905,967
1906,968
1907,969
1908,970
1909,971
1910,972
1911,973
1912,974
1913,975
1914,976
1915,977
1916,978
1917,979
1918,980
1919,981
1920,982
1921,983
1922,984
1923,985
1924,986
1926,987
1927,988
1928,989
1932,990
1933,991
1934,992
1946,993
1947,994
1948,995
1949,996
1950,997
1951,998
1952,999
1953,1000
1954,1001
1955,1002
1957,1003
1958,1004
1960,1005
1961,1006
1962,1007
1963,1008
1964,1009
1965,1010
1966,1011
1967,1012
1968,1013
1969,1014
1970,1015
1971,1016
1972,1017
1976,1018
1977,1019
1978,1020
1979,1021
1980,1022
1981,1023
1982,1024
1983,1025
1984,1026
1985,1027
1987,1028
1988,1029
1989,1030
1990,1031
1991,1032
1992,1033
1993,1034
1994,1035
1995,1036
1997,1037
1998,1038
1999,1039
2000,1040
2001,1041
2002,1042
2003,1043
2004,1044
2005,1045
2006,1046
2007,1047
2008,1048
2009,1049
2010,1050
2011,1051
2012,1052
2013,1053
2014,1054
2015,1055
2016,1056
2017,1057
2018,1058
2019,1059
2020,1060
2021,1061
2022,1062
2023,1063
2024,1064
2025,1065
2026,1066
2027,1067
2032,1068
2040,1069
2041,1070
2042,1071
2043,1072
2046,1073
2047,1074
2048,1075
2049,1076
2050,1077
2051,1078
2052,1079
2053,1080
2054,1081
2055,1082
2056,1083
2057,1084
2058,1085
2059,1086
2060,1087
2062,1088
2064,1089
2065,1090
2066,1091
2067,1092
2068,1093
2069,1094
2070,1095
2071,1096
2072,1097
2073,1098
2075,1099
2076,1100
2077,1101
2078,1102
2080,1103
2081,1104
2082,1105
2083,1106
2084,1107
2085,1108
2086,1109
2087,1110
2088,1111
2089,1112
2090,1113
2091,1114
2092,1115
2093,1116
2094,1117
2095,1118
2096,1119
2097,1120
2098,1121
2099,1122
2100,1123
2101,1124
2102,1125
2103,1126
2104,1127
2105,1128
2107,1129
2108,1130
2109,1131
2110,1132
2111,1133
2112,1134
2113,1135
2114,1136
2116,1137
2117,1138
2118,1139
2119,1140
2120,1141
2121,1142
2122,1143
2123,1144
2124,1145
2126,1146
2127,1147
2128,1148
2129,1149
2130,1150
2131,1151
2132,1152
2133,1153
2134,1154
2135,1155
2136,1156
2137,1157
2138,1158
2139,1159
2140,1160
2141,1161
2142,1162
2143,1163
2144,1164
2145,1165
2146,1166
2147,1167
2148,1168
2149,1169
2150,1170
2151,1171
2152,1172
2153,1173
2154,1174
2155,1175
2156,1176
2157,1177
2158,1178
2159,1179
2160,1180
2161,1181
2162,1182
2163,1183
2164,1184
2165,1185
2166,1186
2167,1187
2168,1188
2169,1189
2170,1190
2171,1191
2172,1192
2173,1193
2174,1194
2175,1195
2176,1196
2177,1197
2179,1198
2180,1199
2181,1200
2182,1201
2183,1202
2184,1203
2185,1204
2186,1205
2187,1206
2191,1207
2192,1208
2193,1209
2195,1210
2196,1211
2197,1212
2198,1213
2199,1214
2200,1215
2201,1216
2202,1217
2204,1218
2205,1219
2206,1220
2207,1221
2208,1222
2209,1223
2210,1224
2211,1225
2215,1226
2216,1227
2217,1228
2218,1229
2219,1230
2221,1231
2222,1232
2223,1233
2227,1234
2229,1235
2230,1236
2231,1237
2232,1238
2233,1239
2234,1240
2235,1241
2236,1242
2237,1243
2241,1244
2242,1245
2243,1246
2244,1247
2245,1248
2246,1249
2247,1250
2249,1251
2250,1252
2251,1253
2252,1254
2253,1255
2254,1256
2255,1257
2256,1258
2257,1259
2258,1260
2260,1261
2261,1262
2262,1263
2265,1264
2266,1265
2267,1266
2268,1267
2270,1268
2271,1269
2272,1270
2273,1271
2274,1272
2275,1273
2276,1274
2277,1275
2278,1276
2280,1277
2281,1278
2285,1279
2286,1280
2287,1281
2288,1282
2289,1283
2290,1284
2291,1285
2292,1286
2293,1287
2295,1288
2296,1289
2300,1290
2301,1291
2302,1292
2303,1293
2304,1294
2305,1295
2306,1296
2308,1297
2319,1298
2325,1299
2326,1300
2327,1301
2328,1302
2329,1303
2331,1304
2332,1305
2333,1306
2334,1307
2335,1308
2336,1309
2337,1310
2338,1311
2339,1312
2344,1313
2345,1314
2346,1315
2349,1316
2350,1317
2355,1318
2356,1319
2357,1320
2358,1321
2359,1322
2361,1323
2362,1324
2363,1325
2364,1326
2365,1327
2366,1328
2367,1329
2368,1330
2369,1331
2372,1332
2373,1333
2374,1334
2375,1335
2376,1336
2377,1337
2378,1338
2380,1339
2393,1340
2395,1341
2396,1342
2397,1343
2398,1344
2401,1345
2402,1346
2403,1347
2404,1348
2405,1349
2406,1350
2407,1351
2409,1352
2411,1353
2419,1354
2420,1355
2421,1356
2422,1357
2424,1358
2426,1359
2427,1360
2428,1361
2429,1362
2430,1363
2433,1364
2434,1365
2435,1366
2436,1367
2437,1368
2438,1369
2441,1370
2442,1371
2443,1372
2444,1373
2445,1374
2446,1375
2447,1376
2454,1377
2455,1378
2456,1379
2463,1380
2468,1381
2469,1382
2474,1383
2492,1384
2503,1385
2504,1386
2511,1387
2518,1388
2519,1389
2523,1390
2525,1391
2526,1392
2527,1393
2528,1394
2530,1395
2538,1396
2543,1397
2544,1398
2545,1399
2546,1400
2547,1401
2548,1402
2549,1403
2550,1404
2551,1405
2552,1406
2553,1407
