old_node_id,new_node_id
1586,894
1590,895
1591,896
1596,897
1597,898
1598,899
1599,900
1601,901
1602,902
1604,903
1605,904
1606,905
1607,906
1608,907
1609,908
1611,909
1613,910
1614,911
1617,912
1618,913
1620,914
1622,915
1623,916
1627,917
1629,918
1630,919
1631,920
1633,921
1634,922
1635,923
1636,924
1637,925
1639,926
1641,927
1657,928
1658,929
1660,930
1662,931
1665,932
1666,933
1668,934
1669,935
1670,936
1671,937
1672,938
1673,939
1674,940
1675,941
1676,942
1677,943
1678,944
1679,945
1680,946
1681,947
1704,948
1706,949
1707,950
1715,951
1716,952
1722,953
1725,954
1728,955
1730,956
1731,957
1768,958
1770,959
1772,960
1773,961
1775,962
1776,963
1777,964
1778,965
1779,966
1780,967
1785,968
1796,969
1798,970
1801,971
1802,972
1803,973
1804,974
1806,975
1819,976
1822,977
1823,978
1825,979
1826,980
1827,981
1828,982
1829,983
1830,984
1832,985
1834,986
1836,987
1837,988
1838,989
1839,990
1840,991
1841,992
1844,993
1845,994
1846,995
1847,996
1850,997
1851,998
1852,999
1854,1000
1858,1001
1859,1002
1861,1003
1862,1004
1864,1005
1865,1006
1866,1007
1867,1008
1868,1009
1870,1010
1871,1011
1872,1012
1873,1013
1874,1014
1878,1015
1879,1016
1880,1017
1881,1018
1890,1019
1893,1020
1895,1021
1898,1022
1899,1023
1900,1024
1903,1025
1904,1026
1905,1027
1906,1028
1907,1029
1908,1030
1909,1031
1910,1032
1911,1033
1912,1034
1913,1035
1915,1036
1920,1037
1922,1038
1923,1039
1924,1040
1926,1041
1927,1042
1928,1043
1930,1044
1931,1045
1935,1046
1936,1047
1937,1048
1940,1049
1944,1050
1945,1051
1958,1052
1959,1053
1960,1054
1961,1055
1962,1056
1964,1057
1966,1058
1967,1059
1968,1060
1974,1061
1975,1062
1976,1063
1977,1064
1978,1065
1979,1066
1984,1067
1985,1068
1989,1069
1990,1070
1997,1071
2000,1072
2009,1073
2012,1074
2013,1075
2027,1076
2029,1077
2038,1078
2040,1079
2041,1080
2050,1081
2051,1082
2055,1083
2056,1084
2057,1085
2060,1086
2061,1087
2062,1088
2066,1089
2070,1090
2073,1091
2074,1092
2075,1093
2076,1094
2077,1095
2078,1096
2079,1097
2080,1098
2081,1099
2082,1100
2083,1101
2084,1102
2085,1103
2093,1104
2094,1105
2095,1106
2099,1107
2101,1108
2102,1109
2104,1110
2108,1111
2109,1112
2110,1113
2124,1114
2125,1115
2127,1116
2128,1117
2129,1118
2130,1119
2131,1120
2133,1121
2134,1122
2135,1123
2139,1124
2140,1125
2141,1126
2145,1127
2146,1128
2147,1129
2152,1130
2154,1131
2159,1132
2160,1133
2169,1134
2184,1135
2192,1136
2196,1137
2197,1138
2198,1139
2199,1140
2200,1141
2201,1142
2202,1143
2204,1144
2206,1145
2210,1146
2223,1147
2226,1148
2234,1149
2237,1150
2249,1151
2252,1152
2253,1153
2254,1154
2257,1155
2258,1156
2259,1157
2265,1158
2267,1159
2271,1160
2272,1161
2297,1162
2298,1163
2299,1164
2301,1165
2302,1166
2303,1167
2307,1168
2309,1169
2311,1170
2314,1171
2315,1172
2318,1173
2319,1174
2320,1175
2321,1176
2323,1177
2324,1178
2334,1179
2335,1180
2336,1181
2337,1182
2340,1183
2341,1184
2342,1185
2343,1186
2344,1187
2345,1188
2346,1189
2347,1190
2349,1191
2352,1192
2353,1193
2354,1194
2355,1195
2357,1196
2358,1197
2359,1198
2371,1199
2372,1200
2373,1201
2374,1202
2375,1203
2376,1204
2377,1205
2378,1206
2379,1207
2380,1208
2381,1209
2382,1210
2383,1211
2384,1212
2385,1213
2386,1214
2387,1215
2388,1216
2389,1217
2390,1218
2391,1219
2392,1220
2393,1221
2394,1222
2395,1223
2396,1224
2397,1225
2398,1226
2399,1227
2400,1228
2401,1229
2402,1230
2403,1231
2404,1232
2405,1233
2406,1234
2407,1235
2408,1236
2409,1237
2411,1238
2412,1239
2413,1240
2414,1241
2415,1242
2416,1243
2418,1244
2419,1245
2420,1246
2421,1247
2422,1248
2423,1249
2425,1250
2426,1251
2434,1252
2435,1253
2436,1254
2437,1255
2442,1256
2443,1257
2445,1258
2475,1259
2477,1260
2478,1261
2479,1262
2480,1263
2492,1264
2494,1265
2495,1266
2497,1267
2498,1268
2499,1269
2500,1270
2503,1271
2505,1272
2507,1273
2509,1274
2510,1275
2511,1276
2512,1277
2513,1278
2517,1279
2518,1280
2519,1281
2520,1282
2522,1283
2523,1284
2529,1285
2530,1286
2531,1287
2532,1288
2534,1289
2544,1290
2545,1291
2546,1292
2552,1293
2553,1294
2555,1295
2556,1296
2557,1297
2558,1298
2561,1299
2562,1300
2564,1301
2565,1302
2567,1303
2568,1304
2569,1305
2570,1306
2573,1307
2574,1308
2575,1309
2576,1310
2577,1311
2578,1312
2579,1313
2582,1314
2583,1315
2586,1316
2587,1317
2589,1318
2590,1319
2592,1320
2593,1321
2594,1322
2597,1323
2598,1324
2601,1325
2602,1326
2603,1327
2605,1328
2606,1329
2607,1330
2610,1331
2611,1332
2613,1333
2615,1334
2617,1335
2618,1336
2619,1337
2620,1338
2621,1339
2623,1340
2624,1341
2626,1342
2627,1343
2628,1344
2629,1345
2630,1346
2631,1347
2632,1348
2633,1349
2635,1350
2636,1351
2637,1352
2639,1353
2643,1354
2648,1355
2649,1356
2650,1357
2652,1358
2653,1359
2654,1360
2656,1361
2657,1362
2658,1363
2659,1364
2660,1365
2661,1366
2662,1367
2664,1368
2665,1369
2666,1370
2667,1371
2671,1372
2672,1373
2673,1374
2674,1375
2676,1376
2677,1377
2678,1378
2680,1379
2681,1380
2682,1381
2683,1382
2684,1383
2685,1384
2686,1385
2688,1386
2689,1387
2690,1388
2691,1389
2692,1390
2693,1391
2694,1392
2695,1393
2696,1394
2697,1395
2698,1396
2699,1397
2700,1398
2701,1399
2702,1400
2703,1401
2704,1402
2705,1403
2706,1404
2714,1405
2715,1406
2716,1407
2719,1408
2720,1409
2722,1410
2723,1411
2725,1412
2727,1413
2728,1414
2729,1415
2732,1416
2738,1417
2739,1418
2740,1419
2743,1420
2744,1421
2751,1422
2753,1423
2754,1424
2756,1425
2757,1426
2759,1427
2760,1428
2762,1429
2763,1430
2764,1431
2765,1432
2766,1433
2767,1434
2768,1435
2769,1436
2770,1437
2783,1438
2784,1439
2785,1440
2786,1441
2787,1442
2788,1443
2790,1444
2791,1445
2792,1446
2793,1447
2794,1448
2795,1449
2796,1450
2801,1451
2802,1452
2804,1453
2805,1454
2806,1455
2808,1456
2809,1457
2810,1458
2812,1459
2821,1460
2840,1461
2841,1462
2842,1463
2843,1464
2844,1465
2845,1466
2846,1467
2853,1468
2854,1469
2855,1470
2856,1471
2864,1472
2865,1473
2869,1474
2870,1475
2871,1476
2873,1477
2874,1478
2875,1479
2878,1480
2879,1481
2880,1482
2881,1483
2882,1484
2884,1485
2886,1486
2887,1487
2888,1488
2889,1489
2890,1490
2891,1491
2892,1492
2894,1493
2899,1494
2900,1495
2901,1496
2906,1497
2907,1498
2908,1499
2909,1500
2911,1501
2912,1502
2913,1503
2915,1504
2916,1505
2917,1506
2918,1507
2919,1508
2922,1509
2923,1510
2924,1511
2925,1512
2926,1513
2927,1514
2932,1515
2933,1516
2936,1517
2937,1518
2938,1519
2942,1520
2943,1521
2944,1522
2951,1523
2952,1524
2953,1525
2954,1526
2955,1527
2956,1528
2958,1529
2961,1530
2962,1531
2963,1532
2964,1533
2965,1534
2968,1535
2969,1536
2970,1537
2971,1538
2972,1539
2973,1540
2977,1541
2978,1542
2979,1543
2981,1544
2983,1545
2984,1546
2993,1547
2994,1548
2995,1549
2996,1550
2998,1551
2999,1552
3000,1553
3001,1554
3002,1555
3003,1556
3004,1557
3005,1558
3006,1559
3007,1560
3008,1561
3009,1562
3010,1563
3011,1564
3013,1565
3018,1566
3019,1567
3020,1568
3021,1569
3022,1570
3023,1571
3029,1572
3031,1573
3032,1574
3037,1575
3041,1576
3042,1577
3043,1578
3044,1579
3045,1580
3046,1581
3047,1582
3048,1583
3049,1584
3050,1585
3052,1586
3053,1587
3054,1588
3055,1589
3056,1590
3057,1591
3058,1592
3061,1593
3062,1594
3063,1595
3064,1596
3065,1597
3066,1598
3067,1599
3068,1600
3071,1601
3072,1602
3075,1603
3076,1604
3077,1605
3078,1606
3079,1607
3081,1608
3082,1609
3083,1610
3084,1611
3086,1612
3091,1613
3092,1614
3093,1615
3094,1616
3095,1617
3096,1618
3097,1619
3100,1620
3101,1621
3102,1622
3105,1623
3106,1624
3107,1625
3109,1626
3113,1627
3114,1628
3116,1629
3117,1630
3124,1631
3126,1632
3131,1633
3132,1634
3134,1635
3135,1636
3136,1637
3137,1638
3138,1639
3139,1640
3140,1641
3142,1642
3143,1643
3145,1644
3147,1645
3149,1646
3150,1647
3152,1648
3157,1649
3161,1650
3164,1651
3166,1652
3167,1653
3168,1654
3169,1655
3170,1656
3171,1657
3174,1658
3175,1659
3176,1660
3177,1661
3181,1662
3182,1663
3183,1664
3187,1665
3188,1666
3189,1667
3196,1668
3197,1669
3199,1670
3204,1671
3210,1672
3211,1673
3216,1674
3218,1675
3219,1676
3220,1677
3222,1678
3226,1679
3227,1680
3237,1681
3238,1682
3239,1683
3240,1684
3241,1685
3243,1686
3245,1687
3247,1688
3248,1689
3259,1690
3270,1691
3274,1692
3288,1693
3294,1694
3297,1695
3303,1696
3305,1697
3306,1698
3309,1699
3310,1700
3311,1701
3312,1702
3313,1703
3314,1704
3315,1705
3316,1706
3317,1707
3318,1708
3320,1709
3321,1710
3322,1711
3323,1712
3324,1713
3325,1714
3331,1715
3332,1716
3333,1717
3337,1718
3338,1719
3339,1720
3340,1721
3341,1722
3343,1723
3344,1724
3345,1725
3347,1726
3348,1727
3363,1728
3367,1729
3369,1730
3371,1731
3372,1732
3373,1733
3374,1734
3375,1735
3377,1736
3378,1737
3385,1738
3387,1739
3390,1740
3405,1741
3406,1742
3407,1743
3408,1744
3410,1745
3411,1746
3417,1747
3421,1748
3429,1749
3430,1750
3431,1751
3432,1752
3434,1753
3435,1754
3438,1755
3439,1756
3442,1757
3443,1758
3449,1759
3450,1760
3451,1761
3452,1762
3454,1763
3455,1764
3457,1765
3458,1766
3459,1767
3467,1768
3468,1769
3474,1770
3483,1771
3484,1772
3485,1773
3492,1774
3493,1775
3508,1776
3522,1777
3531,1778
3532,1779
3542,1780
3543,1781
3547,1782
3548,1783
3549,1784
3550,1785
3551,1786
3553,1787
3554,1788
3555,1789
3556,1790
3567,1791
3568,1792
3572,1793
3573,1794
3574,1795
3575,1796
3577,1797
3578,1798
3579,1799
3580,1800
3581,1801
3582,1802
3583,1803
3584,1804
3586,1805
3587,1806
3588,1807
3589,1808
3592,1809
3594,1810
3595,1811
3596,1812
3599,1813
3600,1814
3601,1815
3602,1816
3603,1817
3604,1818
3606,1819
3607,1820
3617,1821
3619,1822
3620,1823
3621,1824
3622,1825
3623,1826
3627,1827
3628,1828
3629,1829
3630,1830
3631,1831
3632,1832
3637,1833
3638,1834
3639,1835
3657,1836
3658,1837
3659,1838
3660,1839
3662,1840
3663,1841
3664,1842
3665,1843
3666,1844
3667,1845
3670,1846
3671,1847
3673,1848
3680,1849
3681,1850
3683,1851
3684,1852
3685,1853
3686,1854
3687,1855
3689,1856
3690,1857
3691,1858
3694,1859
3696,1860
3702,1861
3703,1862
3708,1863
3709,1864
3710,1865
3711,1866
3712,1867
3713,1868
3714,1869
3718,1870
3719,1871
3721,1872
3722,1873
3723,1874
3724,1875
3725,1876
3727,1877
3728,1878
3732,1879
3733,1880
3737,1881
3742,1882
3743,1883
3744,1884
3746,1885
3747,1886
3748,1887
3749,1888
3751,1889
3752,1890
3756,1891
3757,1892
3758,1893
3759,1894
3760,1895
3761,1896
3762,1897
3763,1898
3764,1899
3765,1900
3766,1901
3767,1902
3768,1903
3769,1904
3770,1905
3773,1906
3774,1907
3775,1908
3778,1909
3779,1910
3780,1911
3781,1912
3784,1913
3785,1914
3786,1915
3790,1916
3792,1917
3793,1918
3794,1919
3795,1920
3796,1921
3799,1922
3800,1923
3801,1924
3802,1925
3803,1926
3804,1927
3805,1928
3806,1929
3807,1930
3808,1931
3809,1932
3810,1933
3811,1934
3812,1935
3815,1936
3816,1937
3817,1938
3820,1939
3826,1940
3827,1941
3828,1942
3829,1943
3830,1944
3831,1945
3836,1946
3838,1947
3839,1948
3841,1949
3842,1950
3843,1951
3844,1952
3845,1953
3847,1954
3848,1955
3849,1956
3850,1957
3852,1958
3853,1959
3855,1960
3858,1961
3859,1962
3861,1963
3862,1964
3863,1965
3864,1966
3865,1967
3866,1968
3867,1969
3873,1970
3881,1971
3882,1972
3883,1973
3884,1974
3888,1975
3889,1976
3894,1977
3903,1978
3905,1979
3906,1980
3917,1981
3918,1982
3922,1983
3923,1984
3955,1985
3966,1986
3975,1987
3976,1988
3987,1989
3988,1990
3999,1991
4000,1992
4003,1993
4004,1994
4005,1995
4006,1996
4007,1997
4008,1998
4009,1999
4013,2000
4014,2001
4017,2002
4018,2003
4019,2004
4020,2005
4024,2006
4025,2007
4026,2008
4028,2009
4035,2010
4036,2011
4037,2012
4039,2013
4041,2014
4042,2015
4043,2016
4044,2017
4056,2018
4057,2019
4060,2020
4061,2021
4062,2022
4063,2023
4069,2024
4070,2025
4073,2026
4087,2027
4088,2028
4089,2029
4090,2030
4092,2031
4093,2032
4094,2033
4099,2034
4100,2035
4101,2036
4103,2037
4104,2038
4107,2039
4108,2040
4109,2041
4111,2042
4115,2043
4116,2044
4117,2045
4150,2046
4154,2047
4155,2048
4158,2049
4169,2050
4210,2051
4213,2052
4214,2053
4240,2054
4242,2055
4246,2056
4250,2057
4253,2058
4259,2059
4260,2060
4261,2061
4263,2062
4273,2063
4274,2064
4275,2065
4280,2066
4281,2067
4283,2068
4285,2069
4286,2070
4287,2071
4289,2072
4290,2073
4291,2074
4293,2075
4294,2076
4299,2077
4300,2078
4301,2079
4303,2080
4305,2081
4306,2082
4307,2083
4317,2084
4318,2085
4319,2086
4322,2087
4325,2088
4326,2089
4327,2090
4328,2091
4329,2092
4331,2093
4333,2094
4338,2095
4340,2096
4341,2097
4343,2098
4344,2099
4345,2100
4346,2101
4348,2102
4349,2103
4351,2104
4352,2105
4353,2106
4354,2107
4356,2108
4357,2109
4358,2110
4363,2111
4364,2112
4365,2113
4368,2114
4369,2115
4371,2116
4373,2117
4379,2118
4380,2119
4382,2120
4383,2121
4384,2122
4385,2123
4386,2124
4388,2125
4389,2126
4390,2127
4391,2128
4392,2129
4393,2130
4396,2131
4399,2132
4402,2133
4403,2134
4404,2135
4405,2136
4406,2137
4407,2138
4409,2139
4410,2140
4411,2141
4412,2142
4413,2143
4414,2144
4424,2145
4425,2146
4426,2147
4427,2148
4428,2149
4429,2150
4434,2151
4443,2152
4447,2153
4448,2154
4456,2155
4457,2156
4458,2157
4460,2158
4461,2159
4462,2160
4463,2161
4464,2162
4465,2163
4467,2164
4468,2165
4469,2166
4471,2167
4472,2168
4473,2169
4474,2170
4475,2171
4476,2172
4477,2173
4478,2174
4479,2175
4480,2176
4481,2177
4482,2178
4484,2179
4487,2180
4488,2181
4489,2182
4490,2183
4491,2184
4492,2185
4493,2186
4494,2187
4495,2188
4496,2189
4497,2190
4498,2191
4499,2192
4500,2193
4501,2194
4502,2195
4503,2196
4504,2197
4505,2198
4508,2199
4518,2200
4519,2201
4520,2202
4525,2203
4526,2204
4529,2205
4530,2206
4531,2207
4532,2208
4533,2209
4534,2210
4535,2211
4536,2212
4538,2213
4540,2214
4541,2215
4542,2216
4544,2217
4545,2218
4546,2219
4547,2220
4548,2221
4549,2222
4550,2223
4552,2224
4556,2225
4557,2226
4560,2227
4561,2228
4569,2229
4577,2230
4578,2231
4579,2232
4580,2233
4581,2234
4583,2235
4584,2236
4585,2237
4586,2238
4587,2239
4589,2240
4590,2241
4591,2242
4596,2243
4597,2244
4598,2245
4599,2246
4610,2247
4611,2248
4612,2249
4614,2250
4615,2251
4617,2252
4623,2253
4624,2254
4625,2255
4631,2256
4632,2257
4633,2258
4634,2259
4644,2260
4646,2261
4652,2262
4653,2263
4654,2264
4655,2265
4656,2266
4657,2267
4658,2268
4659,2269
4660,2270
4661,2271
4662,2272
4671,2273
4676,2274
4677,2275
4679,2276
4680,2277
4681,2278
4682,2279
4696,2280
4702,2281
4705,2282
4706,2283
4707,2284
4708,2285
4709,2286
4710,2287
4711,2288
4723,2289
4731,2290
4732,2291
4733,2292
4734,2293
4735,2294
4746,2295
4747,2296
4750,2297
4751,2298
4752,2299
4754,2300
4759,2301
4760,2302
4765,2303
4776,2304
4785,2305
4786,2306
4787,2307
4789,2308
4790,2309
4791,2310
4792,2311
4794,2312
4801,2313
4802,2314
4804,2315
4805,2316
4806,2317
4807,2318
4808,2319
4809,2320
4810,2321
4811,2322
4812,2323
4815,2324
4816,2325
4817,2326
4818,2327
4819,2328
4820,2329
4824,2330
4825,2331
4826,2332
4831,2333
4832,2334
4834,2335
4835,2336
4836,2337
4848,2338
4849,2339
4855,2340
4856,2341
4857,2342
4858,2343
4861,2344
4862,2345
4863,2346
4864,2347
4866,2348
4867,2349
4868,2350
4869,2351
4870,2352
4871,2353
4872,2354
4873,2355
4876,2356
4883,2357
4884,2358
4885,2359
4886,2360
4887,2361
4888,2362
4889,2363
4890,2364
4891,2365
4894,2366
4895,2367
4896,2368
4897,2369
4899,2370
4900,2371
4903,2372
4904,2373
4905,2374
4906,2375
4907,2376
4908,2377
4918,2378
4919,2379
4925,2380
4927,2381
4931,2382
4932,2383
4933,2384
4934,2385
4935,2386
4936,2387
4938,2388
4939,2389
4940,2390
4945,2391
4946,2392
4948,2393
4949,2394
4950,2395
4953,2396
4958,2397
4959,2398
4964,2399
4969,2400
4975,2401
4976,2402
4979,2403
4989,2404
4996,2405
4997,2406
5000,2407
5001,2408
5003,2409
5009,2410
5010,2411
5012,2412
5013,2413
5014,2414
5015,2415
5016,2416
5017,2417
5018,2418
5019,2419
5020,2420
5021,2421
5026,2422
5027,2423
5029,2424
5030,2425
5031,2426
5032,2427
5033,2428
5034,2429
5035,2430
5037,2431
5038,2432
5039,2433
5040,2434
5042,2435
5043,2436
5050,2437
5051,2438
5053,2439
5054,2440
5055,2441
5058,2442
5059,2443
5060,2444
5061,2445
5062,2446
5064,2447
5066,2448
5067,2449
5068,2450
5069,2451
5071,2452
5072,2453
5079,2454
5080,2455
5081,2456
5082,2457
5084,2458
5085,2459
5086,2460
5087,2461
5089,2462
5090,2463
5091,2464
5092,2465
5095,2466
5098,2467
5101,2468
5102,2469
5103,2470
5104,2471
5106,2472
5107,2473
5108,2474
5109,2475
5110,2476
5111,2477
5112,2478
5113,2479
5115,2480
5116,2481
5121,2482
5122,2483
5123,2484
5124,2485
5125,2486
5127,2487
5128,2488
5129,2489
5130,2490
5131,2491
5132,2492
5133,2493
5135,2494
5136,2495
5137,2496
5138,2497
5139,2498
5140,2499
5141,2500
5142,2501
5143,2502
5145,2503
5148,2504
5149,2505
5150,2506
5151,2507
5153,2508
5154,2509
5155,2510
5157,2511
5158,2512
5159,2513
5160,2514
5161,2515
5162,2516
5164,2517
5165,2518
5166,2519
5167,2520
5168,2521
5169,2522
5170,2523
5171,2524
5173,2525
5174,2526
5177,2527
5178,2528
5179,2529
5180,2530
5181,2531
5182,2532
5183,2533
5184,2534
5186,2535
5187,2536
5188,2537
5189,2538
5190,2539
5192,2540
5193,2541
5194,2542
5195,2543
5196,2544
5197,2545
5198,2546
5199,2547
5200,2548
5202,2549
5205,2550
5206,2551
5207,2552
5215,2553
5218,2554
5219,2555
5220,2556
5223,2557
5224,2558
5225,2559
5226,2560
5227,2561
5228,2562
5229,2563
5230,2564
5232,2565
5233,2566
5234,2567
5235,2568
5236,2569
5237,2570
5239,2571
5246,2572
5250,2573
5251,2574
5252,2575
5253,2576
5255,2577
5256,2578
5257,2579
5259,2580
5260,2581
5261,2582
5263,2583
5265,2584
5266,2585
5267,2586
5268,2587
5269,2588
5270,2589
5272,2590
5274,2591
5275,2592
5276,2593
5277,2594
5279,2595
5280,2596
5282,2597
5287,2598
