hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
1197,5988|6015|9041,6028|9043|9219,3,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4823,1,http://www.reactome.org/biopax/96/56210#Catalysis2807
1198,378|6816|8134,379|9138,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1075,1,http://www.reactome.org/biopax/96/56210#Catalysis649
1199,2089|9156|9394,8729|9135,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3149,1,http://www.reactome.org/biopax/96/56210#Catalysis1968
1200,2096|8738|8962,8152|8737,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3160,1,http://www.reactome.org/biopax/96/56210#Catalysis1979
1201,557|3164|6793,3165,3,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4249,1,http://www.reactome.org/biopax/96/56210#Catalysis2542
1202,5066|8430,8431,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2778,1,http://www.reactome.org/biopax/96/56210#Catalysis1632
1203,2011|8617|9308|9515,8162|9165|9350,4,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3025,1,http://www.reactome.org/biopax/96/56210#Catalysis1847
1204,6799|8253,9202,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2838,1,http://www.reactome.org/biopax/96/56210#Catalysis1688
1205,4959|8144|9025,8019|8147|9002,3,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2514,1,http://www.reactome.org/biopax/96/56210#Catalysis1379
1207,6311|9363|9364,9365|9515,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction515,1,http://www.reactome.org/biopax/96/56210#Catalysis326
1209,4922|7977|8449,7986|8450|9515,3,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2802,1,http://www.reactome.org/biopax/96/56210#Catalysis1653
1210,4443|8962|9515,9002|9135,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction517,1,http://www.reactome.org/biopax/96/56210#Catalysis328
1211,7735|9423|9425,9435|9446,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction19,1,http://www.reactome.org/biopax/96/56210#Catalysis19
1212,6326|7789,7792,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction31,1,http://www.reactome.org/biopax/96/56210#Catalysis31
1213,1185|6963|8045,1186|8395,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1759,1,http://www.reactome.org/biopax/96/56210#Catalysis878
1214,494|9269,495|9594,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1191,1,http://www.reactome.org/biopax/96/56210#Catalysis701
1215,3411|3412|8045,3413|8395,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4530,-1,http://www.reactome.org/biopax/96/56210#Control422
1216,4209|8045,4210|8395,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction724,1,http://www.reactome.org/biopax/96/56210#Catalysis483
1217,1704|7896|7926,7907|7927,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2352,1,http://www.reactome.org/biopax/96/56210#Catalysis1219
1218,3899|9083,3900|3901|8974,2,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4943,1,http://www.reactome.org/biopax/96/56210#Catalysis2879
1220,6017|6021|9445,6020|7902,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4816,1,http://www.reactome.org/biopax/96/56210#Catalysis2804
1221,1345|8259,1346|8270,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1903,1,http://www.reactome.org/biopax/96/56210#Catalysis943
1222,5270|9516,8926|8930,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3343,1,http://www.reactome.org/biopax/96/56210#Catalysis2161
1223,1686|7888|7891,7741|7863,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2286,1,http://www.reactome.org/biopax/96/56210#Catalysis1163
1224,864|887|9175,888|9545,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1537,1,http://www.reactome.org/biopax/96/56210#Catalysis805
1225,7305|9168,1097,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2837,1,http://www.reactome.org/biopax/96/56210#Catalysis1687
1226,7713|7866|9246,7867|9487,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2246,1,http://www.reactome.org/biopax/96/56210#Catalysis1124
1227,7854|7855|9135|9181,7856|9002|9183|9184,4,4,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2235,-1,http://www.reactome.org/biopax/96/56210#Control204
1228,4245,4235|9542,1,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction754,1,http://www.reactome.org/biopax/96/56210#Catalysis496
1229,6749|9308|9570,8260|8476,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2639,1,http://www.reactome.org/biopax/96/56210#Catalysis1502
1230,7418|7420|9308,7419|9461,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1774,1,http://www.reactome.org/biopax/96/56210#Catalysis884
1231,4991|8045|8302,8304|8395,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2668,1,http://www.reactome.org/biopax/96/56210#Catalysis1529
1232,9121|9144,9142,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction611,1,http://www.reactome.org/biopax/96/56210#Control53
1233,4085|7578,6793,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2061,1,http://www.reactome.org/biopax/96/56210#Catalysis1044
1234,2087|5207|8045,1890|8395,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3141,1,http://www.reactome.org/biopax/96/56210#Catalysis1960
1235,4999|6402|9520,1805,3,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2643,1,http://www.reactome.org/biopax/96/56210#Catalysis1506
1236,864|884|9175,885|7215|9545,3,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1535,1,http://www.reactome.org/biopax/96/56210#Catalysis803
1237,4926|8045|8397|9148,8398|8938|8974,4,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2749,1,http://www.reactome.org/biopax/96/56210#Catalysis1603
1238,5101|8495|9308,8498|9598,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2860,1,http://www.reactome.org/biopax/96/56210#Catalysis1705
